C:\Users\User\Documents\SELF DRIVING CAR\IMG\center_2023_07_24_20_43_44_414.jpg,C:\Users\User\Documents\SELF DRIVING CAR\IMG\left_2023_07_24_20_43_44_414.jpg,C:\Users\User\Documents\SELF DRIVING CAR\IMG\right_2023_07_24_20_43_44_414.jpg,0,1,0,9.074013
C:\Users\User\Documents\SELF DRIVING CAR\IMG\center_2023_07_24_20_43_44_560.jpg,C:\Users\User\Documents\SELF DRIVING CAR\IMG\left_2023_07_24_20_43_44_560.jpg,C:\Users\User\Documents\SELF DRIVING CAR\IMG\right_2023_07_24_20_43_44_560.jpg,0,1,0,10.63394
C:\Users\User\Documents\SELF DRIVING CAR\IMG\center_2023_07_24_20_43_44_704.jpg,C:\Users\User\Documents\SELF DRIVING CAR\IMG\left_2023_07_24_20_43_44_704.jpg,C:\Users\User\Documents\SELF DRIVING CAR\IMG\right_2023_07_24_20_43_44_704.jpg,0,1,0,11.92339
C:\Users\User\Documents\SELF DRIVING CAR\IMG\center_2023_07_24_20_43_44_915.jpg,C:\Users\User\Documents\SELF DRIVING CAR\IMG\left_2023_07_24_20_43_44_915.jpg,C:\Users\User\Documents\SELF DRIVING CAR\IMG\right_2023_07_24_20_43_44_915.jpg,0,1,0,13.82376
C:\Users\User\Documents\SELF DRIVING CAR\IMG\center_2023_07_24_20_43_45_062.jpg,C:\Users\User\Documents\SELF DRIVING CAR\IMG\left_2023_07_24_20_43_45_062.jpg,C:\Users\User\Documents\SELF DRIVING CAR\IMG\right_2023_07_24_20_43_45_062.jpg,0,1,0,15.50993
C:\Users\User\Documents\SELF DRIVING CAR\IMG\center_2023_07_24_20_43_45_137.jpg,C:\Users\User\Documents\SELF DRIVING CAR\IMG\left_2023_07_24_20_43_45_137.jpg,C:\Users\User\Documents\SELF DRIVING CAR\IMG\right_2023_07_24_20_43_45_137.jpg,0,1,0,16.74307
C:\Users\User\Documents\SELF DRIVING CAR\IMG\center_2023_07_24_20_43_45_283.jpg,C:\Users\User\Documents\SELF DRIVING CAR\IMG\left_2023_07_24_20_43_45_283.jpg,C:\Users\User\Documents\SELF DRIVING CAR\IMG\right_2023_07_24_20_43_45_283.jpg,-0.07518797,1,0,18.398
C:\Users\User\Documents\SELF DRIVING CAR\IMG\center_2023_07_24_20_43_45_427.jpg,C:\Users\User\Documents\SELF DRIVING CAR\IMG\left_2023_07_24_20_43_45_427.jpg,C:\Users\User\Documents\SELF DRIVING CAR\IMG\right_2023_07_24_20_43_45_427.jpg,-0.1578947,1,0,19.98897
C:\Users\User\Documents\SELF DRIVING CAR\IMG\center_2023_07_24_20_43_45_570.jpg,C:\Users\User\Documents\SELF DRIVING CAR\IMG\left_2023_07_24_20_43_45_570.jpg,C:\Users\User\Documents\SELF DRIVING CAR\IMG\right_2023_07_24_20_43_45_570.jpg,-0.2180451,1,0,21.28641
C:\Users\User\Documents\SELF DRIVING CAR\IMG\center_2023_07_24_20_43_45_721.jpg,C:\Users\User\Documents\SELF DRIVING CAR\IMG\left_2023_07_24_20_43_45_721.jpg,C:\Users\User\Documents\SELF DRIVING CAR\IMG\right_2023_07_24_20_43_45_721.jpg,-0.2406015,1,0,22.70554
C:\Users\User\Documents\SELF DRIVING CAR\IMG\center_2023_07_24_20_43_45_865.jpg,C:\Users\User\Documents\SELF DRIVING CAR\IMG\left_2023_07_24_20_43_45_865.jpg,C:\Users\User\Documents\SELF DRIVING CAR\IMG\right_2023_07_24_20_43_45_865.jpg,-0.3533835,1,0,24.00229
C:\Users\User\Documents\SELF DRIVING CAR\IMG\center_2023_07_24_20_43_46_002.jpg,C:\Users\User\Documents\SELF DRIVING CAR\IMG\left_2023_07_24_20_43_46_002.jpg,C:\Users\User\Documents\SELF DRIVING CAR\IMG\right_2023_07_24_20_43_46_002.jpg,-0.3909774,0.5916391,0,24.6923
C:\Users\User\Documents\SELF DRIVING CAR\IMG\center_2023_07_24_20_43_46_153.jpg,C:\Users\User\Documents\SELF DRIVING CAR\IMG\left_2023_07_24_20_43_46_153.jpg,C:\Users\User\Documents\SELF DRIVING CAR\IMG\right_2023_07_24_20_43_46_153.jpg,-0.3909774,0.1382359,0,24.59416
C:\Users\User\Documents\SELF DRIVING CAR\IMG\center_2023_07_24_20_43_46_301.jpg,C:\Users\User\Documents\SELF DRIVING CAR\IMG\left_2023_07_24_20_43_46_301.jpg,C:\Users\User\Documents\SELF DRIVING CAR\IMG\right_2023_07_24_20_43_46_301.jpg,-0.3909774,0,0,24.26396
C:\Users\User\Documents\SELF DRIVING CAR\IMG\center_2023_07_24_20_43_46_442.jpg,C:\Users\User\Documents\SELF DRIVING CAR\IMG\left_2023_07_24_20_43_46_442.jpg,C:\Users\User\Documents\SELF DRIVING CAR\IMG\right_2023_07_24_20_43_46_442.jpg,-0.3909774,0,0,23.91196
C:\Users\User\Documents\SELF DRIVING CAR\IMG\center_2023_07_24_20_43_46_585.jpg,C:\Users\User\Documents\SELF DRIVING CAR\IMG\left_2023_07_24_20_43_46_585.jpg,C:\Users\User\Documents\SELF DRIVING CAR\IMG\right_2023_07_24_20_43_46_585.jpg,-0.3909774,0,0,23.5727
C:\Users\User\Documents\SELF DRIVING CAR\IMG\center_2023_07_24_20_43_46_765.jpg,C:\Users\User\Documents\SELF DRIVING CAR\IMG\left_2023_07_24_20_43_46_765.jpg,C:\Users\User\Documents\SELF DRIVING CAR\IMG\right_2023_07_24_20_43_46_765.jpg,-0.3909774,0,0,23.14349
C:\Users\User\Documents\SELF DRIVING CAR\IMG\center_2023_07_24_20_43_46_875.jpg,C:\Users\User\Documents\SELF DRIVING CAR\IMG\left_2023_07_24_20_43_46_875.jpg,C:\Users\User\Documents\SELF DRIVING CAR\IMG\right_2023_07_24_20_43_46_875.jpg,0,0,0,22.82131
C:\Users\User\Documents\SELF DRIVING CAR\IMG\center_2023_07_24_20_43_47_009.jpg,C:\Users\User\Documents\SELF DRIVING CAR\IMG\left_2023_07_24_20_43_47_009.jpg,C:\Users\User\Documents\SELF DRIVING CAR\IMG\right_2023_07_24_20_43_47_009.jpg,0,0,0,22.50661
C:\Users\User\Documents\SELF DRIVING CAR\IMG\center_2023_07_24_20_43_47_157.jpg,C:\Users\User\Documents\SELF DRIVING CAR\IMG\left_2023_07_24_20_43_47_157.jpg,C:\Users\User\Documents\SELF DRIVING CAR\IMG\right_2023_07_24_20_43_47_157.jpg,0,0,0,22.18709
C:\Users\User\Documents\SELF DRIVING CAR\IMG\center_2023_07_24_20_43_47_296.jpg,C:\Users\User\Documents\SELF DRIVING CAR\IMG\left_2023_07_24_20_43_47_296.jpg,C:\Users\User\Documents\SELF DRIVING CAR\IMG\right_2023_07_24_20_43_47_296.jpg,0,0,0,21.87809
C:\Users\User\Documents\SELF DRIVING CAR\IMG\center_2023_07_24_20_43_47_437.jpg,C:\Users\User\Documents\SELF DRIVING CAR\IMG\left_2023_07_24_20_43_47_437.jpg,C:\Users\User\Documents\SELF DRIVING CAR\IMG\right_2023_07_24_20_43_47_437.jpg,0,0,0,21.57
C:\Users\User\Documents\SELF DRIVING CAR\IMG\center_2023_07_24_20_43_47_576.jpg,C:\Users\User\Documents\SELF DRIVING CAR\IMG\left_2023_07_24_20_43_47_576.jpg,C:\Users\User\Documents\SELF DRIVING CAR\IMG\right_2023_07_24_20_43_47_576.jpg,0,0,0,21.26824
C:\Users\User\Documents\SELF DRIVING CAR\IMG\center_2023_07_24_20_43_47_842.jpg,C:\Users\User\Documents\SELF DRIVING CAR\IMG\left_2023_07_24_20_43_47_842.jpg,C:\Users\User\Documents\SELF DRIVING CAR\IMG\right_2023_07_24_20_43_47_842.jpg,0,0,0,20.71678
C:\Users\User\Documents\SELF DRIVING CAR\IMG\center_2023_07_24_20_43_48_022.jpg,C:\Users\User\Documents\SELF DRIVING CAR\IMG\left_2023_07_24_20_43_48_022.jpg,C:\Users\User\Documents\SELF DRIVING CAR\IMG\right_2023_07_24_20_43_48_022.jpg,0,0,0,20.34438
C:\Users\User\Documents\SELF DRIVING CAR\IMG\center_2023_07_24_20_43_48_162.jpg,C:\Users\User\Documents\SELF DRIVING CAR\IMG\left_2023_07_24_20_43_48_162.jpg,C:\Users\User\Documents\SELF DRIVING CAR\IMG\right_2023_07_24_20_43_48_162.jpg,0,0,0,20.05824
C:\Users\User\Documents\SELF DRIVING CAR\IMG\center_2023_07_24_20_43_48_295.jpg,C:\Users\User\Documents\SELF DRIVING CAR\IMG\left_2023_07_24_20_43_48_295.jpg,C:\Users\User\Documents\SELF DRIVING CAR\IMG\right_2023_07_24_20_43_48_295.jpg,0,0,0,19.77813
C:\Users\User\Documents\SELF DRIVING CAR\IMG\center_2023_07_24_20_43_48_440.jpg,C:\Users\User\Documents\SELF DRIVING CAR\IMG\left_2023_07_24_20_43_48_440.jpg,C:\Users\User\Documents\SELF DRIVING CAR\IMG\right_2023_07_24_20_43_48_440.jpg,0,0,0,19.49833
C:\Users\User\Documents\SELF DRIVING CAR\IMG\center_2023_07_24_20_43_48_569.jpg,C:\Users\User\Documents\SELF DRIVING CAR\IMG\left_2023_07_24_20_43_48_569.jpg,C:\Users\User\Documents\SELF DRIVING CAR\IMG\right_2023_07_24_20_43_48_569.jpg,0,0,0,19.23081
C:\Users\User\Documents\SELF DRIVING CAR\IMG\center_2023_07_24_20_43_48_711.jpg,C:\Users\User\Documents\SELF DRIVING CAR\IMG\left_2023_07_24_20_43_48_711.jpg,C:\Users\User\Documents\SELF DRIVING CAR\IMG\right_2023_07_24_20_43_48_711.jpg,0,0,0,18.9358
C:\Users\User\Documents\SELF DRIVING CAR\IMG\center_2023_07_24_20_43_48_847.jpg,C:\Users\User\Documents\SELF DRIVING CAR\IMG\left_2023_07_24_20_43_48_847.jpg,C:\Users\User\Documents\SELF DRIVING CAR\IMG\right_2023_07_24_20_43_48_847.jpg,0,0,0,18.80742
C:\Users\User\Documents\SELF DRIVING CAR\IMG\center_2023_07_24_20_43_48_983.jpg,C:\Users\User\Documents\SELF DRIVING CAR\IMG\left_2023_07_24_20_43_48_983.jpg,C:\Users\User\Documents\SELF DRIVING CAR\IMG\right_2023_07_24_20_43_48_983.jpg,0,0.4087623,0,19.13978
C:\Users\User\Documents\SELF DRIVING CAR\IMG\center_2023_07_24_20_43_49_115.jpg,C:\Users\User\Documents\SELF DRIVING CAR\IMG\left_2023_07_24_20_43_49_115.jpg,C:\Users\User\Documents\SELF DRIVING CAR\IMG\right_2023_07_24_20_43_49_115.jpg,0,0.8030085,0,19.98094
C:\Users\User\Documents\SELF DRIVING CAR\IMG\center_2023_07_24_20_43_49_248.jpg,C:\Users\User\Documents\SELF DRIVING CAR\IMG\left_2023_07_24_20_43_49_248.jpg,C:\Users\User\Documents\SELF DRIVING CAR\IMG\right_2023_07_24_20_43_49_248.jpg,0,1,0,21.46799
C:\Users\User\Documents\SELF DRIVING CAR\IMG\center_2023_07_24_20_43_49_382.jpg,C:\Users\User\Documents\SELF DRIVING CAR\IMG\left_2023_07_24_20_43_49_382.jpg,C:\Users\User\Documents\SELF DRIVING CAR\IMG\right_2023_07_24_20_43_49_382.jpg,0,0.5945125,0,22.0934
C:\Users\User\Documents\SELF DRIVING CAR\IMG\center_2023_07_24_20_43_49_520.jpg,C:\Users\User\Documents\SELF DRIVING CAR\IMG\left_2023_07_24_20_43_49_520.jpg,C:\Users\User\Documents\SELF DRIVING CAR\IMG\right_2023_07_24_20_43_49_520.jpg,-0.06766918,0.1865734,0,22.1829
C:\Users\User\Documents\SELF DRIVING CAR\IMG\center_2023_07_24_20_43_49_648.jpg,C:\Users\User\Documents\SELF DRIVING CAR\IMG\left_2023_07_24_20_43_49_648.jpg,C:\Users\User\Documents\SELF DRIVING CAR\IMG\right_2023_07_24_20_43_49_648.jpg,-0.1654135,0,0,21.82701
C:\Users\User\Documents\SELF DRIVING CAR\IMG\center_2023_07_24_20_43_49_788.jpg,C:\Users\User\Documents\SELF DRIVING CAR\IMG\left_2023_07_24_20_43_49_788.jpg,C:\Users\User\Documents\SELF DRIVING CAR\IMG\right_2023_07_24_20_43_49_788.jpg,-0.2180451,0,0,21.54288
C:\Users\User\Documents\SELF DRIVING CAR\IMG\center_2023_07_24_20_43_49_923.jpg,C:\Users\User\Documents\SELF DRIVING CAR\IMG\left_2023_07_24_20_43_49_923.jpg,C:\Users\User\Documents\SELF DRIVING CAR\IMG\right_2023_07_24_20_43_49_923.jpg,-0.2556391,0,0,21.30727
C:\Users\User\Documents\SELF DRIVING CAR\IMG\center_2023_07_24_20_43_50_057.jpg,C:\Users\User\Documents\SELF DRIVING CAR\IMG\left_2023_07_24_20_43_50_057.jpg,C:\Users\User\Documents\SELF DRIVING CAR\IMG\right_2023_07_24_20_43_50_057.jpg,-0.2556391,0,0,20.83324
C:\Users\User\Documents\SELF DRIVING CAR\IMG\center_2023_07_24_20_43_50_195.jpg,C:\Users\User\Documents\SELF DRIVING CAR\IMG\left_2023_07_24_20_43_50_195.jpg,C:\Users\User\Documents\SELF DRIVING CAR\IMG\right_2023_07_24_20_43_50_195.jpg,-0.2556391,0,0,20.73445
C:\Users\User\Documents\SELF DRIVING CAR\IMG\center_2023_07_24_20_43_50_324.jpg,C:\Users\User\Documents\SELF DRIVING CAR\IMG\left_2023_07_24_20_43_50_324.jpg,C:\Users\User\Documents\SELF DRIVING CAR\IMG\right_2023_07_24_20_43_50_324.jpg,-0.2556391,0,0,20.52073
C:\Users\User\Documents\SELF DRIVING CAR\IMG\center_2023_07_24_20_43_50_468.jpg,C:\Users\User\Documents\SELF DRIVING CAR\IMG\left_2023_07_24_20_43_50_468.jpg,C:\Users\User\Documents\SELF DRIVING CAR\IMG\right_2023_07_24_20_43_50_468.jpg,0,0,0,20.18694
C:\Users\User\Documents\SELF DRIVING CAR\IMG\center_2023_07_24_20_43_50_624.jpg,C:\Users\User\Documents\SELF DRIVING CAR\IMG\left_2023_07_24_20_43_50_624.jpg,C:\Users\User\Documents\SELF DRIVING CAR\IMG\right_2023_07_24_20_43_50_624.jpg,0,0,0,19.54606
C:\Users\User\Documents\SELF DRIVING CAR\IMG\center_2023_07_24_20_43_50_768.jpg,C:\Users\User\Documents\SELF DRIVING CAR\IMG\left_2023_07_24_20_43_50_768.jpg,C:\Users\User\Documents\SELF DRIVING CAR\IMG\right_2023_07_24_20_43_50_768.jpg,0,0,0,19.20937
C:\Users\User\Documents\SELF DRIVING CAR\IMG\center_2023_07_24_20_43_50_914.jpg,C:\Users\User\Documents\SELF DRIVING CAR\IMG\left_2023_07_24_20_43_50_914.jpg,C:\Users\User\Documents\SELF DRIVING CAR\IMG\right_2023_07_24_20_43_50_914.jpg,0,0,0,19.35546
C:\Users\User\Documents\SELF DRIVING CAR\IMG\center_2023_07_24_20_43_51_061.jpg,C:\Users\User\Documents\SELF DRIVING CAR\IMG\left_2023_07_24_20_43_51_061.jpg,C:\Users\User\Documents\SELF DRIVING CAR\IMG\right_2023_07_24_20_43_51_061.jpg,0,0,0,18.62519
C:\Users\User\Documents\SELF DRIVING CAR\IMG\center_2023_07_24_20_43_51_189.jpg,C:\Users\User\Documents\SELF DRIVING CAR\IMG\left_2023_07_24_20_43_51_189.jpg,C:\Users\User\Documents\SELF DRIVING CAR\IMG\right_2023_07_24_20_43_51_189.jpg,0,0,0,18.83724
C:\Users\User\Documents\SELF DRIVING CAR\IMG\center_2023_07_24_20_43_51_341.jpg,C:\Users\User\Documents\SELF DRIVING CAR\IMG\left_2023_07_24_20_43_51_341.jpg,C:\Users\User\Documents\SELF DRIVING CAR\IMG\right_2023_07_24_20_43_51_341.jpg,0,0,0,18.07991
C:\Users\User\Documents\SELF DRIVING CAR\IMG\center_2023_07_24_20_43_51_485.jpg,C:\Users\User\Documents\SELF DRIVING CAR\IMG\left_2023_07_24_20_43_51_485.jpg,C:\Users\User\Documents\SELF DRIVING CAR\IMG\right_2023_07_24_20_43_51_485.jpg,0,0,0,18.3242
C:\Users\User\Documents\SELF DRIVING CAR\IMG\center_2023_07_24_20_43_51_655.jpg,C:\Users\User\Documents\SELF DRIVING CAR\IMG\left_2023_07_24_20_43_51_655.jpg,C:\Users\User\Documents\SELF DRIVING CAR\IMG\right_2023_07_24_20_43_51_655.jpg,0,0.5043597,0,18.65368
C:\Users\User\Documents\SELF DRIVING CAR\IMG\center_2023_07_24_20_43_51_800.jpg,C:\Users\User\Documents\SELF DRIVING CAR\IMG\left_2023_07_24_20_43_51_800.jpg,C:\Users\User\Documents\SELF DRIVING CAR\IMG\right_2023_07_24_20_43_51_800.jpg,0,0.9436179,0,20.15723
C:\Users\User\Documents\SELF DRIVING CAR\IMG\center_2023_07_24_20_43_51_938.jpg,C:\Users\User\Documents\SELF DRIVING CAR\IMG\left_2023_07_24_20_43_51_938.jpg,C:\Users\User\Documents\SELF DRIVING CAR\IMG\right_2023_07_24_20_43_51_938.jpg,0,0.528411,0,20.72039
C:\Users\User\Documents\SELF DRIVING CAR\IMG\center_2023_07_24_20_43_52_078.jpg,C:\Users\User\Documents\SELF DRIVING CAR\IMG\left_2023_07_24_20_43_52_078.jpg,C:\Users\User\Documents\SELF DRIVING CAR\IMG\right_2023_07_24_20_43_52_078.jpg,-0.1052632,0.1061848,0,20.81904
C:\Users\User\Documents\SELF DRIVING CAR\IMG\center_2023_07_24_20_43_52_232.jpg,C:\Users\User\Documents\SELF DRIVING CAR\IMG\left_2023_07_24_20_43_52_232.jpg,C:\Users\User\Documents\SELF DRIVING CAR\IMG\right_2023_07_24_20_43_52_232.jpg,-0.112782,0,0,20.50901
C:\Users\User\Documents\SELF DRIVING CAR\IMG\center_2023_07_24_20_43_52_392.jpg,C:\Users\User\Documents\SELF DRIVING CAR\IMG\left_2023_07_24_20_43_52_392.jpg,C:\Users\User\Documents\SELF DRIVING CAR\IMG\right_2023_07_24_20_43_52_392.jpg,-0.1729323,0,0,20.17768
C:\Users\User\Documents\SELF DRIVING CAR\IMG\center_2023_07_24_20_43_52_539.jpg,C:\Users\User\Documents\SELF DRIVING CAR\IMG\left_2023_07_24_20_43_52_539.jpg,C:\Users\User\Documents\SELF DRIVING CAR\IMG\right_2023_07_24_20_43_52_539.jpg,-0.1879699,0,0,19.53548
C:\Users\User\Documents\SELF DRIVING CAR\IMG\center_2023_07_24_20_43_52_696.jpg,C:\Users\User\Documents\SELF DRIVING CAR\IMG\left_2023_07_24_20_43_52_696.jpg,C:\Users\User\Documents\SELF DRIVING CAR\IMG\right_2023_07_24_20_43_52_696.jpg,-0.2330827,0,0,19.18117
C:\Users\User\Documents\SELF DRIVING CAR\IMG\center_2023_07_24_20_43_52_851.jpg,C:\Users\User\Documents\SELF DRIVING CAR\IMG\left_2023_07_24_20_43_52_851.jpg,C:\Users\User\Documents\SELF DRIVING CAR\IMG\right_2023_07_24_20_43_52_851.jpg,-0.2330827,0,0,18.84442
C:\Users\User\Documents\SELF DRIVING CAR\IMG\center_2023_07_24_20_43_53_001.jpg,C:\Users\User\Documents\SELF DRIVING CAR\IMG\left_2023_07_24_20_43_53_001.jpg,C:\Users\User\Documents\SELF DRIVING CAR\IMG\right_2023_07_24_20_43_53_001.jpg,0,0,0,19.0114
C:\Users\User\Documents\SELF DRIVING CAR\IMG\center_2023_07_24_20_43_53_158.jpg,C:\Users\User\Documents\SELF DRIVING CAR\IMG\left_2023_07_24_20_43_53_158.jpg,C:\Users\User\Documents\SELF DRIVING CAR\IMG\right_2023_07_24_20_43_53_158.jpg,0,0,0,18.719
C:\Users\User\Documents\SELF DRIVING CAR\IMG\center_2023_07_24_20_43_53_315.jpg,C:\Users\User\Documents\SELF DRIVING CAR\IMG\left_2023_07_24_20_43_53_315.jpg,C:\Users\User\Documents\SELF DRIVING CAR\IMG\right_2023_07_24_20_43_53_315.jpg,0,0,0,18.42661
C:\Users\User\Documents\SELF DRIVING CAR\IMG\center_2023_07_24_20_43_53_475.jpg,C:\Users\User\Documents\SELF DRIVING CAR\IMG\left_2023_07_24_20_43_53_475.jpg,C:\Users\User\Documents\SELF DRIVING CAR\IMG\right_2023_07_24_20_43_53_475.jpg,0,0,0,18.13752
C:\Users\User\Documents\SELF DRIVING CAR\IMG\center_2023_07_24_20_43_53_752.jpg,C:\Users\User\Documents\SELF DRIVING CAR\IMG\left_2023_07_24_20_43_53_752.jpg,C:\Users\User\Documents\SELF DRIVING CAR\IMG\right_2023_07_24_20_43_53_752.jpg,0,0.4748265,0,18.62679
C:\Users\User\Documents\SELF DRIVING CAR\IMG\center_2023_07_24_20_43_53_791.jpg,C:\Users\User\Documents\SELF DRIVING CAR\IMG\left_2023_07_24_20_43_53_791.jpg,C:\Users\User\Documents\SELF DRIVING CAR\IMG\right_2023_07_24_20_43_53_791.jpg,0,0.9488259,0,20.02935
C:\Users\User\Documents\SELF DRIVING CAR\IMG\center_2023_07_24_20_43_53_957.jpg,C:\Users\User\Documents\SELF DRIVING CAR\IMG\left_2023_07_24_20_43_53_957.jpg,C:\Users\User\Documents\SELF DRIVING CAR\IMG\right_2023_07_24_20_43_53_957.jpg,0,1,0,21.60796
C:\Users\User\Documents\SELF DRIVING CAR\IMG\center_2023_07_24_20_43_54_112.jpg,C:\Users\User\Documents\SELF DRIVING CAR\IMG\left_2023_07_24_20_43_54_112.jpg,C:\Users\User\Documents\SELF DRIVING CAR\IMG\right_2023_07_24_20_43_54_112.jpg,0,1,0,23.16922
C:\Users\User\Documents\SELF DRIVING CAR\IMG\center_2023_07_24_20_43_54_268.jpg,C:\Users\User\Documents\SELF DRIVING CAR\IMG\left_2023_07_24_20_43_54_268.jpg,C:\Users\User\Documents\SELF DRIVING CAR\IMG\right_2023_07_24_20_43_54_268.jpg,0,0.5300077,0,23.86748
C:\Users\User\Documents\SELF DRIVING CAR\IMG\center_2023_07_24_20_43_54_427.jpg,C:\Users\User\Documents\SELF DRIVING CAR\IMG\left_2023_07_24_20_43_54_427.jpg,C:\Users\User\Documents\SELF DRIVING CAR\IMG\right_2023_07_24_20_43_54_427.jpg,0,0.05688071,0,23.65578
C:\Users\User\Documents\SELF DRIVING CAR\IMG\center_2023_07_24_20_43_54_586.jpg,C:\Users\User\Documents\SELF DRIVING CAR\IMG\left_2023_07_24_20_43_54_586.jpg,C:\Users\User\Documents\SELF DRIVING CAR\IMG\right_2023_07_24_20_43_54_586.jpg,0,0,0,23.29556
C:\Users\User\Documents\SELF DRIVING CAR\IMG\center_2023_07_24_20_43_54_735.jpg,C:\Users\User\Documents\SELF DRIVING CAR\IMG\left_2023_07_24_20_43_54_735.jpg,C:\Users\User\Documents\SELF DRIVING CAR\IMG\right_2023_07_24_20_43_54_735.jpg,-0.07518797,0,0,22.97235
C:\Users\User\Documents\SELF DRIVING CAR\IMG\center_2023_07_24_20_43_54_893.jpg,C:\Users\User\Documents\SELF DRIVING CAR\IMG\left_2023_07_24_20_43_54_893.jpg,C:\Users\User\Documents\SELF DRIVING CAR\IMG\right_2023_07_24_20_43_54_893.jpg,-0.08270676,0,0,22.59928
C:\Users\User\Documents\SELF DRIVING CAR\IMG\center_2023_07_24_20_43_55_035.jpg,C:\Users\User\Documents\SELF DRIVING CAR\IMG\left_2023_07_24_20_43_55_035.jpg,C:\Users\User\Documents\SELF DRIVING CAR\IMG\right_2023_07_24_20_43_55_035.jpg,-0.1503759,0,0,22.26857
C:\Users\User\Documents\SELF DRIVING CAR\IMG\center_2023_07_24_20_43_55_185.jpg,C:\Users\User\Documents\SELF DRIVING CAR\IMG\left_2023_07_24_20_43_55_185.jpg,C:\Users\User\Documents\SELF DRIVING CAR\IMG\right_2023_07_24_20_43_55_185.jpg,-0.1804511,0,0,21.90002
C:\Users\User\Documents\SELF DRIVING CAR\IMG\center_2023_07_24_20_43_55_347.jpg,C:\Users\User\Documents\SELF DRIVING CAR\IMG\left_2023_07_24_20_43_55_347.jpg,C:\Users\User\Documents\SELF DRIVING CAR\IMG\right_2023_07_24_20_43_55_347.jpg,-0.2330827,0,0,21.53045
C:\Users\User\Documents\SELF DRIVING CAR\IMG\center_2023_07_24_20_43_55_496.jpg,C:\Users\User\Documents\SELF DRIVING CAR\IMG\left_2023_07_24_20_43_55_496.jpg,C:\Users\User\Documents\SELF DRIVING CAR\IMG\right_2023_07_24_20_43_55_496.jpg,-0.2330827,0,0,21.22257
C:\Users\User\Documents\SELF DRIVING CAR\IMG\center_2023_07_24_20_43_55_651.jpg,C:\Users\User\Documents\SELF DRIVING CAR\IMG\left_2023_07_24_20_43_55_651.jpg,C:\Users\User\Documents\SELF DRIVING CAR\IMG\right_2023_07_24_20_43_55_651.jpg,-0.2330827,0,0,20.87879
